"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","46042","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","6508","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 6:43:06 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","46040","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","3976","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 6:41:01 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","46038","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","3976","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 6:40:00 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","46036","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","6980","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 6:38:35 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","46000","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","14988","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 2:41:25 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45999","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","11888","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 2:39:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45996","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","8400","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 2:28:34 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45993","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","10048","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 2:26:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45953","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","8260","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 12:26:51 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45951","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","4168","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 12:24:43 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45950","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","10220","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 12:23:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45913","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","12992","nw48306.nwmissouri.edu","S-1-5-18","2/2/2022 3:40:23 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45882","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","8836","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:33:17 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45880","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","12704","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:25:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45874","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","9044","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:19:46 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45870","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","7116","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:17:41 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45866","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","8080","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:13:43 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45836","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","7952","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:09:03 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45835","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","8012","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:09:00 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the TabletInputService service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45818","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","924","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:08:39 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the TabletInputService service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45816","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","1328","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 6:08:39 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45618","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","11656","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 2:44:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45617","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","12724","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 2:42:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45616","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18204","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 2:41:25 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from disabled to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45614","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","11656","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:41:06 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from auto start to disabled.","7040","0","16384","4","0","0","-9187343239835811840","45613","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18204","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:41:00 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from disabled to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45611","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18204","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:40:41 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45610","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","11656","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 2:39:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from auto start to disabled.","7040","0","16384","4","0","0","-9187343239835811840","45609","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","12724","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:31:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from disabled to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45608","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","19820","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:31:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from auto start to disabled.","7040","0","16384","4","0","0","-9187343239835811840","45607","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","20272","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:18:24 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from disabled to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45606","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","19968","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:18:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from auto start to disabled.","7040","0","16384","4","0","0","-9187343239835811840","45602","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","2312","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","2/1/2022 2:10:07 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45569","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","14460","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 12:47:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45551","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","19304","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 11:46:59 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45447","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","13172","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 4:47:44 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45433","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","8884","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 3:48:10 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45405","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","9544","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 1:46:54 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45390","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","17988","nw48306.nwmissouri.edu","S-1-5-18","2/1/2022 1:18:18 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45361","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","11952","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 11:25:23 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45360","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","10860","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 11:23:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45343","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18384","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 10:25:24 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45342","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","10208","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 10:23:02 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45341","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","11892","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 10:01:15 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45340","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","19584","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 9:59:10 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45334","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","18560","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 8:53:46 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45333","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","20168","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 8:51:36 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45329","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","16160","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 8:00:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45328","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","17924","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 7:58:37 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45310","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","2760","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 4:42:58 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45309","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","14916","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 4:40:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45306","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","17092","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 4:01:03 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","45305","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","20052","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 3:58:35 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","45303","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","868","10340","nw48306.nwmissouri.edu","S-1-5-18","1/31/2022 3:03:36 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
